cycleId,launchOrder,pipelineLaneId,mode,graceSku,websiteSku,family,productGroupSlug,productGroupDisplayName,applicator,capacityMl,color,bestReferenceCandidatePath,absoluteReferencePath,expectedCanonicalFilename
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-ROL-WHT,GBCylBlu9RollWht,Cylinder,cylinder-9ml-cobalt-blue-17-415-rollon,9 ml Cobalt Blue Cylinder Roll-On Bottle,Plastic Roller Ball,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-WHT.png,GB-CYL-BLU-9ML-ROL-WHT__GBCylBlu9RollWht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-SPR-RED,GBCylFrst9SpryRd,Cylinder,cylinder-9ml-frosted-17-415-finemist,9 ml Frosted Cylinder Fine Mist Spray Bottle,Fine Mist Sprayer,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-FRS-9ML-SPR-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-FRS-9ML-SPR-RED.png,GB-CYL-FRS-9ML-SPR-RED__GBCylFrst9SpryRd__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-CYL-FRS-9ML-LPM-GLD,LBCylFrst9LtnGl,Cylinder,cylinder-9ml-frosted-17-415-lotionpump,9 ml Frosted Cylinder Lotion Pump Bottle,Lotion Pump,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-lotion-pump/cap-on/LB-CYL-FRS-9ML-LPM-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-lotion-pump/cap-on/LB-CYL-FRS-9ML-LPM-GLD.png,LB-CYL-FRS-9ML-LPM-GLD__LBCylFrst9LtnGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-MRL-MGLD,GBCylFrst9MtlRollMattGl,Cylinder,cylinder-9ml-frosted-17-415-rollon,9 ml Frosted Cylinder Roll-On Bottle,Metal Roller Ball,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-FRS-9ML-MRL-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-FRS-9ML-MRL-MGLD.png,GB-CYL-FRS-9ML-MRL-MGLD__GBCylFrst9MtlRollMattGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-MRL-SGLD,GBCylFrst9MtlRollShnGl,Cylinder,cylinder-9ml-frosted-17-415-rollon,9 ml Frosted Cylinder Roll-On Bottle,Metal Roller Ball,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-FRS-9ML-MRL-SGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-FRS-9ML-MRL-SGLD.png,GB-CYL-FRS-9ML-MRL-SGLD__GBCylFrst9MtlRollShnGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-ROL-BKDT,GBCylFrst9RollBlkDot,Cylinder,cylinder-9ml-frosted-17-415-rollon,9 ml Frosted Cylinder Roll-On Bottle,Plastic Roller Ball,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-BKDT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-BKDT.png,GB-CYL-FRS-9ML-ROL-BKDT__GBCylFrst9RollBlkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-ROL-PKDT,GBCylFrst9RollPnkDot,Cylinder,cylinder-9ml-frosted-17-415-rollon,9 ml Frosted Cylinder Roll-On Bottle,Plastic Roller Ball,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-PKDT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-PKDT.png,GB-CYL-FRS-9ML-ROL-PKDT__GBCylFrst9RollPnkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-FRS-9ML-ROL-SSLV,GBCylFrst9RollShnSl,Cylinder,cylinder-9ml-frosted-17-415-rollon,9 ml Frosted Cylinder Roll-On Bottle,Plastic Roller Ball,9,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-FRS-9ML-ROL-SSLV.png,GB-CYL-FRS-9ML-ROL-SSLV__GBCylFrst9RollShnSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-SPR-MSLV-01,GBCylSwrl9SpryMattSl,Cylinder,cylinder-9ml-swirl-17-415-finemist,9 ml Swirl Cylinder Fine Mist Spray Bottle,Fine Mist Sprayer,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-CLR-9ML-SPR-MSLV-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-CLR-9ML-SPR-MSLV-01.png,GB-CYL-CLR-9ML-SPR-MSLV-01__GBCylSwrl9SpryMattSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-CYL-BLK-9ML-LPM-BLK,LBCylSwrl9LtnBlk,Cylinder,cylinder-9ml-swirl-17-415-lotionpump,9 ml Swirl Cylinder Lotion Pump Bottle,Lotion Pump,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-lotion-pump/cap-on/LB-CYL-BLK-9ML-LPM-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-lotion-pump/cap-on/LB-CYL-BLK-9ML-LPM-BLK.png,LB-CYL-BLK-9ML-LPM-BLK__LBCylSwrl9LtnBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-MRL-MCPR-01,GBCylSwrl9MtlRollMattCu,Cylinder,cylinder-9ml-swirl-17-415-rollon,9 ml Swirl Cylinder Roll-On Bottle,Metal Roller Ball,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-MCPR-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-MCPR-01.png,GB-CYL-CLR-9ML-MRL-MCPR-01__GBCylSwrl9MtlRollMattCu__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-MRL-SBLK-01,GBCylSwrl9MtlRollShBlk,Cylinder,cylinder-9ml-swirl-17-415-rollon,9 ml Swirl Cylinder Roll-On Bottle,Metal Roller Ball,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-SBLK-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-SBLK-01.png,GB-CYL-CLR-9ML-MRL-SBLK-01__GBCylSwrl9MtlRollShBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-ROL-BKDT-01,GBCylSwrl9RollBlkDot,Cylinder,cylinder-9ml-swirl-17-415-rollon,9 ml Swirl Cylinder Roll-On Bottle,Plastic Roller Ball,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-BKDT-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-BKDT-01.png,GB-CYL-CLR-9ML-ROL-BKDT-01__GBCylSwrl9RollBlkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-ROL-PKDT-01,GBCylSwrl9RollPnkDot,Cylinder,cylinder-9ml-swirl-17-415-rollon,9 ml Swirl Cylinder Roll-On Bottle,Plastic Roller Ball,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-PKDT-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-PKDT-01.png,GB-CYL-CLR-9ML-ROL-PKDT-01__GBCylSwrl9RollPnkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-ROL-SSLV-01,GBCylSwrl9RollShnSl,Cylinder,cylinder-9ml-swirl-17-415-rollon,9 ml Swirl Cylinder Roll-On Bottle,Plastic Roller Ball,9,Swirl,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-SSLV-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-ROL-SSLV-01.png,GB-CYL-CLR-9ML-ROL-SSLV-01__GBCylSwrl9RollShnSl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-ELG-CLR-100ML-AST-BLK,GBElg100AnSpTslBlk,Elegant,elegant-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Elegant Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-ELG-CLR-100ML-AST-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-ELG-CLR-100ML-AST-BLK.png,GB-ELG-CLR-100ML-AST-BLK__GBElg100AnSpTslBlk__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-SLK-CLR-100ML-AST-BLK,GBSlk100AnSpTslBlk,Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Sleek Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-BLK.png,GB-SLK-CLR-100ML-AST-BLK__GBSlk100AnSpTslBlk__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-GRC-CLR-55ML-AST-BLK,GBGrce55AnSpTslBlk,Grace,grace-55ml-clear-18-415-antiquespray-tassel,55 ml Clear Grace Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,55,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-GRC-CLR-55ML-AST-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-GRC-CLR-55ML-AST-BLK.png,GB-GRC-CLR-55ML-AST-BLK__GBGrce55AnSpTslBlk__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-RYL-CLR-13ML-SPR-SBLK,GBRoyal13SpryBlkSh,Royal,royal-13ml-clear-13-415-finemist,13 ml Clear Royal Fine Mist Spray Bottle,Fine Mist Sprayer,13,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-fine-mist-sprayer/cap-on/GB-RYL-CLR-13ML-SPR-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-fine-mist-sprayer/cap-on/GB-RYL-CLR-13ML-SPR-SBLK.png,GB-RYL-CLR-13ML-SPR-SBLK__GBRoyal13SpryBlkSh__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-CYL-AMB-5ML-SPR-SBLK,GBTulipAmb5SpryBlkSh,Tulip,tulip-5ml-amber-13-415-finemist,5 ml Amber Tulip Fine Mist Spray Bottle,Fine Mist Sprayer,5,Amber,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-fine-mist-sprayer/cap-on/GB-CYL-AMB-5ML-SPR-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-fine-mist-sprayer/cap-on/GB-CYL-AMB-5ML-SPR-SBLK.png,GB-CYL-AMB-5ML-SPR-SBLK__GBTulipAmb5SpryBlkSh__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,OTH-PLS-CLR-30ML,PB1ozClearcap,Plastic Bottle,plastic-bottle-30ml-mixed,30 ml Plastic Bottle Bottle with Cap,,30,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/plastic-bottle/plastic-bottle-30ml-unknown-applicator/cap-on/OTH-PLS-CLR-30ML.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/plastic-bottle/plastic-bottle-30ml-unknown-applicator/cap-on/OTH-PLS-CLR-30ML.png,OTH-PLS-CLR-30ML__PB1ozClearcap__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-RND-CLR-128ML-AST-GLD,GBRnd128AnSpTslGl,Round,round-128ml-clear-18-415-antiquespray-tassel,128 ml Clear Round Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,128,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-128ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-RND-CLR-128ML-AST-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-128ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-RND-CLR-128ML-AST-GLD.png,GB-RND-CLR-128ML-AST-GLD__GBRnd128AnSpTslGl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-EMP-CLR-100ML-AST-GLD,GBEmp100AnSpTslGl,Empire,empire-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Empire Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/_archive/pre-psd-reference-cleanup-2026-05-02/heroes-by-applicator/empire-100ml-vintage-bulb-sprayer-with-tassel/cap-off/GB-EMP-CLR-100ML-AST-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/_archive/pre-psd-reference-cleanup-2026-05-02/heroes-by-applicator/empire-100ml-vintage-bulb-sprayer-with-tassel/cap-off/GB-EMP-CLR-100ML-AST-GLD.png,GB-EMP-CLR-100ML-AST-GLD__GBEmp100AnSpTslGl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-CYL-BLK-10ML-ATM-BLK-02,GBAtom10BlkDot,Atomizer,atomizer-10ml,10 ml Atomizer Bottle,Atomizer,10,Black,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/atomizer/atomizer-10ml-atomizer/cap-on/GB-CYL-BLK-10ML-ATM-BLK-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/atomizer/atomizer-10ml-atomizer/cap-on/GB-CYL-BLK-10ML-ATM-BLK-02.png,GB-CYL-BLK-10ML-ATM-BLK-02__GBAtom10BlkDot__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-FLR-CLR-15ML-SPR-SGLD,GBFlair15SpryGlSh,Flair,flair-15ml-clear-13-415-finemist,15 ml Clear Flair Fine Mist Spray Bottle,Fine Mist Sprayer,15,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/flair/flair-15ml-fine-mist-sprayer/cap-on/GB-FLR-CLR-15ML-SPR-SGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/flair/flair-15ml-fine-mist-sprayer/cap-on/GB-FLR-CLR-15ML-SPR-SGLD.png,GB-FLR-CLR-15ML-SPR-SGLD__GBFlair15SpryGlSh__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,AB-ALU-CLR-120ML-LPM-WHT,Alu120mlLotionPumpWhite,Aluminum Bottle,aluminum-bottle-120ml-mixed-20-410,120 ml Aluminum Bottle Bottle with Cap,Lotion Pump,120,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/aluminum-bottle/aluminum-bottle-120ml-unknown-applicator/cap-on/AB-ALU-CLR-120ML-LPM-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/aluminum-bottle/aluminum-bottle-120ml-unknown-applicator/cap-on/AB-ALU-CLR-120ML-LPM-WHT.png,AB-ALU-CLR-120ML-LPM-WHT__Alu120mlLotionPumpWhite__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-ELG-CLR-100ML-AST-IVGD,GBElg100AnSpTslIvyGl,Elegant,elegant-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Elegant Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-ELG-CLR-100ML-AST-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-ELG-CLR-100ML-AST-IVGD.png,GB-ELG-CLR-100ML-AST-IVGD__GBElg100AnSpTslIvyGl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-SLK-CLR-100ML-AST-IVGD,GBSlk100AnSpTslIvyGl,Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Sleek Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-IVGD.png,GB-SLK-CLR-100ML-AST-IVGD__GBSlk100AnSpTslIvyGl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-GRC-CLR-55ML-AST-IVGD,GBGrce55AnSpTslIvyGl,Grace,grace-55ml-clear-18-415-antiquespray-tassel,55 ml Clear Grace Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,55,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-GRC-CLR-55ML-AST-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-GRC-CLR-55ML-AST-IVGD.png,GB-GRC-CLR-55ML-AST-IVGD__GBGrce55AnSpTslIvyGl__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-RYL-CLR-13ML-SPR-SSLV,GBRoyal13SprySlSh,Royal,royal-13ml-clear-13-415-finemist,13 ml Clear Royal Fine Mist Spray Bottle,Fine Mist Sprayer,13,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-fine-mist-sprayer/cap-on/GB-RYL-CLR-13ML-SPR-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-fine-mist-sprayer/cap-on/GB-RYL-CLR-13ML-SPR-SSLV.png,GB-RYL-CLR-13ML-SPR-SSLV__GBRoyal13SprySlSh__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-CYL-AMB-5ML-SPR-SSLV,GBTulipAmb5SprySlSh,Tulip,tulip-5ml-amber-13-415-finemist,5 ml Amber Tulip Fine Mist Spray Bottle,Fine Mist Sprayer,5,Amber,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-fine-mist-sprayer/cap-on/GB-CYL-AMB-5ML-SPR-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-fine-mist-sprayer/cap-on/GB-CYL-AMB-5ML-SPR-SSLV.png,GB-CYL-AMB-5ML-SPR-SSLV__GBTulipAmb5SprySlSh__pdp-main__v001.png
cycle-02,2,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-AST-IVSL,GBCyl100AnSpTslIvySl,Cylinder,cylinder-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Cylinder Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CYL-CLR-100ML-AST-IVSL.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CYL-CLR-100ML-AST-IVSL.png,GB-CYL-CLR-100ML-AST-IVSL__GBCyl100AnSpTslIvySl__pdp-main__v001.png
